"inst","name","city","uint"
"University of Edinburgh/Bell Labs, Edinburgh, United Kingdom","Wenfei Fan","EMPTY","1.7608695652173914"
"EMPTY","Phokion G. Kolaitis","Cambridge","1.7608695652173914"
"Computing Laboratory and Oxford Man Institute of Quantitative Finance, University of Oxford, Oxford, United Kingdom","EMPTY","Oxford","1.7608695652173914"
"Department of Computing and Electrical Engineering, Heriot-Watt University, Edinburgh EH14 4AS, Scotland, UK","Sara Cohen","EMPTY","1.7608695652173914"
"oxford, Oxford, United Kingdom","Huy Vu","Oxford","1.7608695652173914"
"University of Edinburgh, Edinburgh, United Kngdm","Leonid Libkin","EMPTY","1.7608695652173914"
"EMPTY","Leonid Libkin","London","1.7608695652173914"
"School of Informatics, University of Edinburgh, 2 Buccleuch Place, Edinburgh, EH8 9LW, UK. E-mail: sgoolnik@gmail.com","Leonid Libkin","Edinburgh","1.7608695652173914"
"Department of Computing and Electrical Engineering, Heriot-Watt University, Edinburgh EH14 4AS, Scotland, UK","Werner Nutt","Currie","1.7608695652173914"
"Computing Laboratory and Oxford Man Institute of Quantitative Finance, University of Oxford, Oxford, United Kingdom","Stephanie Tien Lee","EMPTY","1.7608695652173914"
"EMPTY","Marco Manna","Oxford","1.7608695652173914"
"University of Edinburgh, Edinburgh, UK","Georg Gottlob","Edinburgh","1.7608695652173914"
"EMPTY","Jorge Prez 0001","Oxford","1.7608695652173914"
"EMPTY","EMPTY","Roma","1.7608695652173914"
"Computing Laboratory and Oxford Man Institute of Quantitative Finance, University of Oxford, Oxford, United Kingdom","Georg Gottlob","EMPTY","1.7608695652173914"
"Univ. of Edinburgh, Edinburgh, United Kingdom","Peter T. Wood","EMPTY","1.7608695652173914"
"University of Oxford, Oxford, United Kingdom","Pierre Senellart","Oxford","1.7608695652173914"
"University of Oxford, Oxford, United Kingdom","Serge Abiteboul","Oxford","1.7608695652173914"
"University of Edinburgh","Frank Neven","EMPTY","1.7608695652173914"
"EMPTY","Sara Cohen","Currie","1.7608695652173914"
"EMPTY","Zoltn Mikls 0001","Oxford","1.7608695652173914"
"EMPTY","Stijn Vansummeren","Edinburgh","1.7608695652173914"
"EMPTY","Claire David","Edinburgh","1.7608695652173914"
"University of Edinburgh, Edinburgh, United Kingdom","Jef Wijsen","EMPTY","1.7608695652173914"
"School of Informatics, University of Edinburgh, 2 Buccleuch Place, Edinburgh, EH8 9LW, UK. E-mail: sgoolnik@gmail.com","Michael Benedikt","Edinburgh","1.7608695652173914"
"Oxford, Oxford, United Kingdom","Gabriele Puppis","EMPTY","1.7608695652173914"
"University of Edinburgh, Edinburgh, UK","Georg Gottlob","EMPTY","1.7608695652173914"
"EMPTY","Shun'ichi Amano","EMPTY","1.7608695652173914"
"Sapienza University of Rome, Rome, Italy","Leonid Libkin","Roma","1.7608695652173914"
"Sapienza University of Rome, Rome, Italy","EMPTY","EMPTY","1.7608695652173914"
"University of Toronto and University of Edinburgh","Solmaz Kolahi","EMPTY","1.7608695652173914"
"PUC Chile, Santiago, Chile","Juan L. Reutter","Santiago","1.7608695652173914"
"Univ. A. Ibanez, Santiago, Chile","EMPTY","EMPTY","1.7608695652173914"
"University of Oxford","Zoltn Mikls 0001","EMPTY","1.7608695652173914"
"Univ. of Edinburgh, Edinburgh, United Kingdom","EMPTY","Edinburgh","1.7608695652173914"
"Computing Laboratory, University of Oxford, Oxford, United Kingdom","EMPTY","Oxford","1.7608695652173914"
"EMPTY","Cristian Riveros","Oxford","1.7608695652173914"
"Universitat Politécnica de, Catalunya, Barcelona, Spain","Anuj Dawar","EMPTY","1.7608695652173914"
"Oxford, Oxford, United Kingdom","Michael Benedikt","Oxford","1.7608695652173914"
"EMPTY","Leonid Libkin","Holmdel","1.7608695652173914"
"Imperial College, London, United Kngdm","Gareth Smith","London","1.7608695652173914"
"University of Warsaw, Warsaw, Poland","EMPTY","Warsaw","1.7608695652173914"
"Department of Computer Science, Univ. of Chile, Santiago, Chile","Leonid Libkin","Santiago","1.7608695652173914"
"EMPTY","Carlos A. Hurtado","EMPTY","1.7608695652173914"
"Oxford University, Oxford, United Kngdm","Georg Gottlob","Oxford","1.7608695652173914"
"EMPTY","Claire David","EMPTY","1.7608695652173914"
"Oxford University, Oxford, England UK","EMPTY","EMPTY","1.7608695652173914"
"EMPTY","Jef Wijsen","Edinburgh","1.7608695652173914"
"Oxford, Oxford, United Kingdom","EMPTY","Oxford","1.7608695652173914"
"Birkbeck, U. London, London, United Kingdom","Peter T. Wood","London","1.7608695652173914"
"University of Oxford, Oxford, United Kingdom","Thomas Lukasiewicz","Oxford","1.7608695652173914"
"EMPTY","Peter T. Wood","Edinburgh","1.7608695652173914"
"EMPTY","Albert Atserias","Cambridge","1.7608695652173914"
"University of Oxford","Thomas Schwentick","EMPTY","1.7608695652173914"
"Univ. of Limburg & Univ. of Edinburgh","Michael Benedikt","EMPTY","1.7608695652173914"
"EMPTY","Leonid Libkin","Rocquencourt","1.7608695652173914"
"EMPTY","Christoph Koch 0001","Edinburgh","1.7608695652173914"
"University of Edinburgh, Edinburgh, United Kingdom","Diego Figueira","Edinburgh","1.7608695652173914"
"Oxford, Oxford, United Kingdom","Michael Benedikt","EMPTY","1.7608695652173914"
"ENS-Cachan, Cachan, France","Leonid Libkin","Cachan","1.7608695652173914"
"EMPTY","Leonid Libkin","Berkeley Heights","1.7608695652173914"
"EMPTY","Jef Wijsen","EMPTY","1.7608695652173914"
"Computing Laboratory, University of Oxford, Oxford, United Kingdom","Georg Gottlob","EMPTY","1.7608695652173914"
"EMPTY","Bruno Marnette","Oxford","1.7608695652173914"
"University of Edinburgh & Harbin Institute of Technology, Edinburgh, United Kingdom","Floris Geerts","EMPTY","1.7608695652173914"
"Università di Roma ""La Sapienza"", Via Salaria 113, Roma, Italy","EMPTY","Rome","1.7608695652173914"
"Computing Laboratory and Oxford Man Institute of Quantitative Finance, University of Oxford, Oxford, United Kingdom","Stephanie Tien Lee","Oxford","1.7608695652173914"
"University of Edinburgh, Edinburgh, United Kngdm","Wouter Gelade","EMPTY","1.7608695652173914"
"University of Edinburgh, Edinburgh, United Kingdom","Pablo Barcel","EMPTY","1.7608695652173914"
"Bell Laboratories","EMPTY","Holmdel","1.7608695652173914"
"ENS-Cachan, Cachan, France","Leonid Libkin","EMPTY","1.7608695652173914"
"University of Edinburgh, Edinburgh, United Kngdm","Floris Geerts","Edinburgh","1.7608695652173914"
"University of Edinburgh, Edinburgh, United Kingdom","Diego Figueira","EMPTY","1.7608695652173914"
"Univ. of Limburg & Univ. of Edinburgh","Wenfei Fan","EMPTY","1.7608695652173914"
"EMPTY","Bogdan Cautis","EMPTY","1.7608695652173914"
"EMPTY","Anuj Dawar","Santa Cruz","1.7608695652173914"
"University of Edinburgh, Edinburgh, United Kngdm","Leonid Libkin","Edinburgh","1.7608695652173914"
"University of Edinburgh & Harbin Institute of Technology, Edinburgh, United Kingdom","EMPTY","Edinburgh","1.7608695652173914"
"University of Edinburgh","Wenfei Fan","Edinburgh","1.7608695652173914"
"Department of Statistics, University of Oxford, OX1 3TG, UK","Oege de Moor","Oxford","1.7608695652173914"
"EMPTY","Gabriele Puppis","EMPTY","1.7608695652173914"
"Oxford University, Oxford, England UK","Marcelo Arenas","Oxford","1.7608695652173914"
"University of Oxford, Oxford, United Kingdom","Marco Manna","EMPTY","1.7608695652173914"
"Department of Computing and Electrical Engineering, Heriot-Watt University, Edinburgh EH14 4AS, Scotland, UK","EMPTY","Currie","1.7608695652173914"
"University of California, Santa Cruz, CA","EMPTY","EMPTY","1.7608695652173914"
"EMPTY","Michael Benedikt","Edinburgh","1.7608695652173914"
"University of Cambridge, Cambridge, U.K.","Phokion G. Kolaitis","Cambridge","1.7608695652173914"
"EMPTY","Solmaz Kolahi","Edinburgh","1.7608695652173914"
"EMPTY","Stephanie Tien Lee","EMPTY","1.7608695652173914"
"Computing Laboratory, University of Oxford, Oxford, United Kingdom","EMPTY","EMPTY","1.7608695652173914"
"University of Edinburgh, Edinburgh, United Kingdom","Shun'ichi Amano","EMPTY","1.7608695652173914"
"EMPTY","Leonid Libkin","Roma","1.7608695652173914"
"Imperial College, London, United Kngdm","Mark J. Wheelhouse","EMPTY","1.7608695652173914"
"Università di Roma ""La Sapienza"", Via Salaria 113, Roma, Italy","EMPTY","EMPTY","1.7608695652173914"
"Univ. of Limburg & Univ. of Edinburgh","Michael Benedikt","Edinburgh","1.7608695652173914"
"EMPTY","Tova Milo","Scholes","1.7608695652173914"
"U. Paris Sud","Tova Milo","EMPTY","1.7608695652173914"
"Oxford University, Oxford, United Kngdm","Pierre Senellart","Oxford","1.7608695652173914"
"EMPTY","Juan L. Reutter","Oxford","1.7608695652173914"
"University of Oxford","Zoltn Mikls 0001","Oxford","1.7608695652173914"
"University of Edinburgh, Edinburgh, Scotland UK","Juan L. Reutter","EMPTY","1.7608695652173914"
"Computing Laboratory, University of Oxford, Oxford, United Kingdom","Gregory Valiant","Oxford","1.7608695652173914"
"University of Chile, Santiago, Chile","Leonid Libkin","Santiago","1.7608695652173914"
"Bell Labs and Temple University, 600 Mountain Avenue, Murray Hill, NJ","EMPTY","Berkeley Heights","1.7608695652173914"
"Imperial College, London, United Kngdm","Philippa Gardner","EMPTY","1.7608695652173914"
"University of Cambridge, Cambridge, U.K.","EMPTY","Cambridge","1.7608695652173914"
"EMPTY","Gabriele Puppis","Oxford","1.7608695652173914"
"University of California, Santa Cruz, CA","Anuj Dawar","Santa Cruz","1.7608695652173914"
"Department of Statistics, University of Oxford, OX1 3TG, UK","Damien Sereni","EMPTY","1.7608695652173914"
"EMPTY","Leonid Libkin","Cachan","1.7608695652173914"
"University of Edinburgh, Edinburgh, Scotland UK","Jorge Prez 0001","Edinburgh","1.7608695652173914"
"Bell Labs and Temple University, 600 Mountain Avenue, Murray Hill, NJ","EMPTY","EMPTY","1.7608695652173914"
"U. Paris Sud","Bogdan Cautis","EMPTY","1.7608695652173914"
"Institut fülr Informatik, Friedrich-Schiller-Univ ersitát Jena, Ernst-Abbe-Platz 3, 07740 Jena, Germany","Leonid Libkin","EMPTY","1.7608695652173914"
"School of Informatics, University of Edinburgh, 2 Buccleuch Place, Edinburgh, EH8 9LW, UK. E-mail: sgoolnik@gmail.com","Michael Benedikt","EMPTY","1.7608695652173914"
"Bell Labs and Temple University, 600 Mountain Avenue, Murray Hill, NJ","Leonid Libkin","EMPTY","1.7608695652173914"
"University of Edinburgh","Wenfei Fan","EMPTY","1.7608695652173914"
"Oxford University","Reinhard Pichler","Oxford","1.7608695652173914"
"EMPTY","Thomas Schwentick","Oxford","1.7608695652173914"
"EMPTY","Anuj Dawar","EMPTY","1.7608695652173914"
"Institut fülr Informatik, Friedrich-Schiller-Univ ersitát Jena, Ernst-Abbe-Platz 3, 07740 Jena, Germany","EMPTY","Jena","1.7608695652173914"
"University of Edinburgh, Edinburgh, United Kngdm","Antonella Poggi","EMPTY","1.7608695652173914"
"Bell Laboratories","Leonid Libkin","Holmdel","1.7608695652173914"
"University of Edinburgh, Edinburgh, United Kingdom","Mikolaj Bojanczyk","EMPTY","1.7608695652173914"
"University of Edinburgh, Edinburgh, United Kingdom","Jef Wijsen","Edinburgh","1.7608695652173914"
"EMPTY","EMPTY","Rome","1.7608695652173914"
"Department of Computing and Electrical Engineering, Heriot-Watt University, Edinburgh EH14 4AS, Scotland, UK","Yehoshua Sagiv","EMPTY","1.7608695652173914"
"Department of Statistics, University of Oxford, OX1 3TG, UK","Mathieu Verbaere","EMPTY","1.7608695652173914"
"University of Cambridge, Cambridge, U.K.","Albert Atserias","EMPTY","1.7608695652173914"
"Imperial College, London, United Kngdm","Mark J. Wheelhouse","London","1.7608695652173914"
"Computing Laboratory, University of Oxford, Oxford, United Kingdom","Georg Gottlob","Oxford","1.7608695652173914"
"School of Informatics, University of Edinburgh, 2 Buccleuch Place, Edinburgh, EH8 9LW, UK. E-mail: sgoolnik@gmail.com","Diego Figueira","Edinburgh","1.7608695652173914"
"University of Edinburgh, Edinburgh, United Kngdm","Frank Neven","EMPTY","1.7608695652173914"
"University of Chile, Santiago, Chile","Leonid Libkin","EMPTY","1.7608695652173914"
"EMPTY","Serge Abiteboul","Oxford","1.7608695652173914"
"Univ. of Edinburgh, Edinburgh, United Kingdom","Pablo Barcel","EMPTY","1.7608695652173914"
"Birkbeck, U. London, London, United Kingdom","EMPTY","London","1.7608695652173914"
"Department of Computer Science, University of Toronto, Toronto ON M5S 3H5, Canada","EMPTY","EMPTY","1.7608695652173914"
"NetXen, Inc., Santa Clara, CA, USA","Leonid Libkin","EMPTY","1.7608695652173914"
"U. Paris Sud","EMPTY","Scholes","1.7608695652173914"
"EMPTY","Georg Gottlob","Edinburgh","1.7608695652173914"
"School of Informatics, University of Edinburgh, 2 Buccleuch Place, Edinburgh, EH8 9LW, UK. E-mail: sgoolnik@gmail.com","Antonella Poggi","EMPTY","1.7608695652173914"
"Univ. of Limburg & Univ. of Edinburgh","Floris Geerts","Edinburgh","1.7608695652173914"
"University of Edinburgh, Edinburgh, United Kngdm","Floris Geerts","EMPTY","1.7608695652173914"
"oxford, Oxford, United Kingdom","Huy Vu","EMPTY","1.7608695652173914"
"EMPTY","Uri Zarfaty","EMPTY","1.7608695652173914"
"Department of Applied Mathematics and Statistics, 1156 High Street, University of California, Santa Cruz, CA 95064, USA","EMPTY","Santa Cruz","1.7608695652173914"
"School of Informatics, University of Edinburgh, 2 Buccleuch Place, Edinburgh, EH8 9LW, UK. E-mail: sgoolnik@gmail.com","Leonid Libkin","EMPTY","1.7608695652173914"
"University of Edinburgh, Edinburgh, United Kingdom","Claire David","EMPTY","1.7608695652173914"
"Oxford University, Oxford, United Kngdm","Georg Gottlob","EMPTY","1.7608695652173914"
"Birkbeck, U. London, London, United Kingdom","EMPTY","EMPTY","1.7608695652173914"
"EMPTY","Leonid Libkin","Warsaw","1.7608695652173914"
"EMPTY","Gareth Smith","EMPTY","1.7608695652173914"
"EMPTY","EMPTY","Rocquencourt","1.7608695652173914"
"Bell Laboratories","Leonid Libkin","EMPTY","1.7608695652173914"
"Department of Computer Science, University of Toronto, 6, King's College Road, Toronto, On tario M5S 3H5, Canada","Leonid Libkin","EMPTY","1.7608695652173914"
"Oxford University","Alan Nash","EMPTY","1.7608695652173914"
"EMPTY","Andrea Cal","Rome","1.7608695652173914"
"Univ. of Limburg & Univ. of Edinburgh","Floris Geerts","EMPTY","1.7608695652173914"
"EMPTY","Cristian Riveros","EMPTY","1.7608695652173914"
"EMPTY","Stijn Vansummeren","EMPTY","1.7608695652173914"
"Sapienza University of Rome, Rome, Italy","Leonid Libkin","EMPTY","1.7608695652173914"
"University of Oxford, Oxford, United Kingdom","Marco Manna","Oxford","1.7608695652173914"
"University of Cambridge, Cambridge, U.K.","Phokion G. Kolaitis","EMPTY","1.7608695652173914"
"Department of Computer Science, University of Toronto, Toronto ON M5S 3H5, Canada","Leonid Libkin","EMPTY","1.7608695652173914"
"Oxford University","Reinhard Pichler","EMPTY","1.7608695652173914"
"EMPTY","Carlos A. Hurtado","Edinburgh","1.7608695652173914"
"University of Edinburgh/Bell Labs, Edinburgh, United Kingdom","Wenfei Fan","Edinburgh","1.7608695652173914"
"University of Edinburgh","Floris Geerts","Edinburgh","1.7608695652173914"
"University of Cambridge, Cambridge, U.K.","Albert Atserias","Cambridge","1.7608695652173914"
"University of Oxford, Oxford, United Kingdom","Michael Benedikt","EMPTY","1.7608695652173914"
"EMPTY","Leonid Libkin","Naperville","1.7608695652173914"
"Department of Applied Mathematics and Statistics, 1156 High Street, University of California, Santa Cruz, CA 95064, USA","Peter Buneman","EMPTY","1.7608695652173914"
"Univ. of Chile, Santiago, Chile","Peter T. Wood","EMPTY","1.7608695652173914"
"Imperial College, London, United Kngdm","Uri Zarfaty","EMPTY","1.7608695652173914"
"Oxford University, Oxford, United Kngdm","Pierre Senellart","EMPTY","1.7608695652173914"
"Birkbeck, U. London, London, United Kingdom","Pablo Barcel","EMPTY","1.7608695652173914"
"Oxford, Oxford, United Kingdom","Gabriele Puppis","Oxford","1.7608695652173914"
"School of Informatics, University of Edinburgh, 2 Buccleuch Place, Edinburgh, EH8 9LW, UK. E-mail: sgoolnik@gmail.com","Jorge Prez 0001","Edinburgh","1.7608695652173914"
"EMPTY","Anuj Dawar","Cambridge","1.7608695652173914"
"U. Paris Sud","EMPTY","EMPTY","1.7608695652173914"
"University of Edinburgh, Edinburgh, UK","Christoph Koch 0001","Edinburgh","1.7608695652173914"
"Center for Statistics, Hasselt University, Agoralaan, B-3590 Diepenbeek, Belgium","Peter Buneman","Diepenbeek","1.7608695652173914"
"Univ. of Chile, Santiago, Chile","Leonid Libkin","Santiago","1.7608695652173914"
"Bell Laboratories, 263 Shuman Blvd, Naperville, IL","EMPTY","Naperville","1.7608695652173914"
"Birkbeck, U. London, London, United Kingdom","Carlos A. Hurtado","EMPTY","1.7608695652173914"
"Department of Applied Mathematics and Statistics, 1156 High Street, University of California, Santa Cruz, CA 95064, USA","James Cheney","EMPTY","1.7608695652173914"
"EMPTY","Mikolaj Bojanczyk","Edinburgh","1.7608695652173914"
"Universitat Politécnica de, Catalunya, Barcelona, Spain","Anuj Dawar","Barcelona","1.7608695652173914"
"University of Edinburgh","Frank Neven","Edinburgh","1.7608695652173914"
"EMPTY","Zoltn Mikls 0001","EMPTY","1.7608695652173914"
"EMPTY","Michael Benedikt","Oxford","1.7555555555555555"
"EMPTY","Andrea Cal","EMPTY","1.7555555555555555"
"EMPTY","Wang Chiew Tan","Edinburgh","1.7555555555555555"
"EMPTY","Wang Chiew Tan","EMPTY","1.7555555555555555"
"Oxford University, Oxford, United Kngdm","EMPTY","Oxford","1.7391304347826086"
"University of Pennsylvania","EMPTY","EMPTY","1.7391304347826086"
"University of Oxford","EMPTY","EMPTY","1.7391304347826086"
"EMPTY","Philippa Gardner","London","1.7391304347826086"
"University of Edinburgh, Edinburgh, Scotland UK","EMPTY","EMPTY","1.7391304347826086"
"EMPTY","EMPTY","Holmdel","1.7391304347826086"
"University of Edinburgh, Edinburgh, Scotland UK","EMPTY","Edinburgh","1.7391304347826086"
"School of Informatics, University of Edinburgh, 2 Buccleuch Place, Edinburgh, EH8 9LW, UK. E-mail: sgoolnik@gmail.com","Sanjeev Khanna","Edinburgh","1.7391304347826086"
